"TaxonUsageID";"TaxonConceptID";"TaxonName";"AuthorName"
55016;55014;"Silybum";"Vaill."
55017;55015;"Solanum";"L."
55018;55016;"Sonchus";"L."
55019;55017;"Sorghum";"Moench"
55020;55018;"Spermacoce";"L."
55021;55019;"Sphaeranthus";"L."
55022;55020;"Sphenoclea";"Gaertn."
55023;55021;"Spinacia";"L."
55024;55022;"Sporobolus";"R. Br."
55025;55023;"Stellaria";"L."
55026;55024;"Swertia";"L."
55027;55025;"Symphytum";"L."
55028;55026;"Tagetes";"L."
55029;55027;"Talinum";"Adans."
55030;55028;"Taraxacum";"F.H. Wigg."
55031;55029;"Tephrosia";"Pers."
55032;55030;"Tetrapogon";"Desf."
55033;55031;"Themeda";"Forssk."
55034;55032;"Tragia";"L."
55035;55033;"Trianthema";"L."
55036;55034;"Tribulus";"L."
55037;55035;"Trichodesma";"R. Br."
55038;55036;"Tridax";"L."
55039;55037;"Trifolium";"L."
55040;55038;"Triumfetta";"L."
55041;55039;"Tropaeolum";"L."
55042;55040;"Typha";"L."
55043;55041;"Urochloa";"P. Beauv."
55044;55042;"Urtica";"L."
55045;55043;"Verbena";"L."
55046;55044;"Vernonia";"Schreb."
55047;55045;"Veronica";"L."
55048;55046;"Vicia";"L."
55049;55047;"Vigna";"Savi"
55050;55048;"Vossia";"Wall. & Griff."
55051;55049;"Xanthium";"L."
55052;55050;"Zea";"L."
55053;55051;"Zehneria";"Endl."
55054;55052;"Schoenoplectiella";"Lye"
55055;55053;"Phyla";"Lour."
55056;55054;"Limnophyton";"Miq."
55057;55055;"Cyclosorus";"Link"
55058;55056;"Lepistemon";"Blume"
55059;55057;"Glinus";"L."
55060;55058;"Digera";"Forssk."
55061;55059;"Dipcadi";"Medik."
55062;55060;"Malvastrum";"A. Gray"
55063;55061;"Lemna";"L."
55064;55062;"Ceratophyllum";"L."
55065;55063;"Imperata";"Cirillo"
55066;55064;"Synedrella";"Gaertn."
55067;55065;"Borassus";"L."
55068;55066;"Eichhornia";"Kunth"
55069;55067;"Torenia";"L."
55070;55068;"Cenchrus";"L."
55071;55069;"Centrosema";"(DC.) Benth."
55072;55070;"Medicago";"L."
55073;55071;"Brachypodium";"P. Beauv."
55074;55072;"Juniperus";"L."
55075;55073;"Sanicula";"L."
55076;55074;"Stipa";"L."
55077;55075;"Olea";"L."
55078;55076;"Ehrharta";"Thunb."
55079;55077;"Faurea";"Harv."
55080;55078;"Brucea";"J.F. Mill."
55081;55079;"Clausena";"Burm. f."
55082;55080;"Dicliptera";"Juss."
55083;55081;"Doryopteris";"J. Sm."
55084;55082;"Polystachya";"Hook."
55085;55083;"Pteris";"L."
55086;55084;"Droguetia";"Gaudich."
55087;55085;"Schefflera";"J.R. Forst. & G. Forst."
55088;55086;"Stegnogramma";"Blume"
55089;55087;"Aneilema";"R. Br."
55090;55088;"Dracaena";"L."
55091;55089;"Pilea";"Lindl."
55092;55090;"Pupalia";"Juss."
55093;55091;"Plectranthus";"L'Hér."
55094;55092;"Pteridium";"Gled. ex Scop."
55095;55093;"Rhamnus";"L."
55096;55094;"Myrsine";"L."
55097;55095;"Vangueria";"Juss."
55098;55096;"Aleuritopteris";"Fée"
55099;55097;"Asplenium";"L."
55100;55098;"Cordia";"L."
55101;55099;"Pellaea";"Link"
55102;55100;"Hypericum";"L."
55103;55101;"Gnidia";"L."
55104;55102;"Sinarundinaria";"Nakai"
55105;55103;"Pseudocarum";"C. Norman"
55106;55104;"Impatiens";"L."
55107;55105;"Maytenus";"Molina"
55108;55106;"Dovyalis";"E. Mey. ex Arn."
55109;55107;"Piper";"L."
55110;55108;"Arachniodes";"Blume"
55111;55109;"Laportea";"Gaudich."
55112;55110;"Lobelia";"L."
55113;55111;"Maesa";"Forssk."
55114;55112;"Psychotria";"L."
55115;55113;"Loxogramme";"(Blume) C. Presl"
55116;55114;"Arisaema";"Mart."
55117;55115;"Coptosperma";"Hook. f."
55118;55116;"Turraea";"L."
55119;55117;"Pavetta";"L."
55120;55118;"Jasminum";"L."
55121;55119;"Chionanthus";"L."
55122;55120;"Cassipourea";"Aubl."
55123;55121;"Cystopteris";"Bernh."
55124;55122;"Hypoestes";"Sol. ex R. Br."
55125;55123;"Microglossa";"DC."
55126;55124;"Nuxia";"Comm. ex Lam."
55127;55125;"Thalictrum";"L."
55128;55126;"Vepris";"Comm. ex A. Juss."
55129;55127;"Ochna";"L."
55130;55128;"Dregea";"E. Mey."
55131;55129;"Osyris";"L."
55132;55130;"Trema";"Lour."
55133;55131;"Celtis";"L."
55134;55132;"Cussonia";"Thunb. ex Thunb."
55135;55133;"Viscum";"L."
55136;55134;"Rhus";"L."
55137;55135;"Thunbergia";"Retz."
55138;55136;"Erica";"L."
55139;55137;"Gerbera";"L."
55140;55138;"Cynoglossum";"L."
55141;55139;"Alchemilla";"L."
55142;55140;"Hesperis";"L."
55143;55141;"Parietaria";"L."
55144;55142;"Aerangis";"Rchb. f."
55145;55143;"Scutia";"(Comm. ex DC.) Brongn."
55146;55144;"Pentas";"Benth."
55147;55145;"Urera";"Gaudich."
55148;55146;"Adiantum";"L."
55149;55147;"Pleopeltis";"Humb. & Bonpl. ex Willd."
55150;55148;"Peperomia";"Ruiz & Pav."
55151;55149;"Stephania";"Lour."
55152;55150;"Viola";"L."
55153;55151;"Anthriscus";"Pers."
55154;55152;"Polystichum";"Roth"
55155;55153;"Agrocharis";"Hochst."
55156;55154;"Satureja";"L."
55157;55155;"Prunus";"L."
55158;55156;"Dombeya";"Cav."
55159;55157;"Allophylus";"L."
55160;55158;"Ilex";"L."
55161;55159;"Oplismenus";"P. Beauv."
55162;55160;"Casearia";"Jacq."
55163;55161;"Flacourtia";"Comm. ex L'Hér."
55164;55162;"Strychnos";"L."
55165;55163;"Isoglossa";"Oerst."
55166;55164;"Ocotea";"Aubl."
55167;55165;"Coffea";"L."
55168;55166;"Rinorea";"Aubl."
55169;55167;"Rytigynia";"Blume"
55170;55168;"Monodora";"Dunal"
55171;55169;"Rhipsalis";"Gaertn."
55172;55170;"Drypetes";"Vahl"
55173;55171;"Diospyros";"L."
55174;55172;"Apodytes";"E. Mey. ex Arn."
55175;55173;"Trichilia";"P. Browne"
55176;55174;"Ritchiea";"R. Br. ex G. Don"
55177;55175;"Bauhinia";"L."
55178;55176;"Pouteria";"Aubl."
55179;55177;"Premna";"L."
55180;55178;"Achyrospermum";"Blume"
55181;55179;"Peddiea";"Harv. ex Hook."
55182;55180;"Mystroxylon";"Eckl. & Zeyh."
55183;55181;"Crossandra";"Salisb."
55184;55182;"Psydrax";"Gaertn."
55185;55183;"Schrebera";"Roxb."
55186;55184;"Encephalartos";"Lehm."
55187;55185;"Kleinia";"Mill."
55188;55186;"Argomuellera";"Pax"
55189;55187;"Solanecio";"(Sch. Bip.) Walp."
55190;55188;"Loeseneriella";"A.C. Sm."
55191;55189;"Cadaba";"Forssk."
55192;55190;"Kigelia";"DC."
55193;55191;"Craterostigma";"Hochst."
55194;55192;"Lepidotrichilia";"(Harms) J.-F. Leroy ex T.D. Penn. & Styles"
55195;55193;"Pauridiantha";"Hook. f."
55196;55194;"Cuscuta";"L."
55197;55195;"Landolphia";"P. Beauv."
55198;55196;"Phaulopsis";"Willd."
55199;55197;"Uvaria";"L."
55200;55198;"Rubia";"L."
55201;55199;"Periploca";"L."
55202;55200;"Verbascum";"L."
55203;55201;"Acokanthera";"G. Don"
55204;55202;"Pavonia";"Cav."
55205;55203;"Neonotonia";"J.A. Lackey"
55206;55204;"Galiniera";"Delile"
55207;55205;"Canthium";"Lam."
55208;55206;"Chlorophytum";"Ker Gawl."
55209;55207;"Polyphlebium";"Copel."
55210;55208;"Berberis";"L."
55211;55209;"Arceuthobium";"M. Bieb."
55212;55210;"Fumaria";"L."
55213;55211;"Romulea";"Maratti"
55214;55212;"Ehretia";"P. Browne"
55215;55213;"Helinus";"E. Mey. ex Endl."
55216;55214;"Bulbophyllum";"Thouars"
55217;55215;"Pistacia";"L."
55218;55216;"Carissa";"L."
55219;55217;"Microcoelia";"Lindl."
55220;55218;"Ruellia";"L."
55221;55219;"Colchicum";"L."
55222;55220;"Hypoxis";"L."
55223;55221;"Elaeodendron";"Jacq."
55224;55222;"Girardinia";"Gaudich."
55225;55223;"Smilax";"L."
55226;55224;"Phytolacca";"L."
55227;55225;"Cynanchum";"L."
55228;55226;"Salvia";"L."
55229;55227;"Lepisorus";"(J. Sm.) Ching"
55230;55228;"Toddalia";"Juss."
55231;55229;"Tabernaemontana";"L."
55232;55230;"Blotiella";"R.M. Tryon"
55233;55231;"Macaranga";"Thouars"
55234;55232;"Elaphoglossum";"Schott ex J. Sm."
55235;55233;"Begonia";"L."
55236;55234;"Oleandra";"Cav."
55237;55235;"Lasianthus";"Jack"
55238;55236;"Syzygium";"P. Browne ex Gaertn."
55239;55237;"Adenia";"Forssk."
55240;55238;"Rourea";"Aubl."
55241;55239;"Marattia";"Sw."
55242;55240;"Cyathea";"Sm."
55243;55241;"Cornus";"L."
55245;55243;"Didymochlaena";"Desv."
55246;55244;"Anthocleista";"Afzel. ex R. Br."
55247;55245;"Secamone";"R. Br."
55248;55246;"Tiliacora";"Colebr."
55249;55247;"Alangium";"Lam."
55250;55248;"Hunteria";"Roxb."
55251;55249;"Vitex";"L."
55252;55250;"Uvariodendron";"(Engl. & Diels) R.E. Fr."
55253;55251;"Chrysophyllum";"L."
55254;55252;"Filicium";"Thwaites ex Benth. & Hook. f."
55255;55253;"Hilleria";"Vell."
55256;55254;"Meineckia";"Baill."
55257;55255;"Ixora";"L."
55258;55256;"Blighia";"K.D. Koenig"
55259;55257;"Selaginella";"P. Beauv."
55260;55258;"Hymenophyllum";"Sm."
55261;55259;"Tectaria";"Cav."
55262;55260;"Macrothelypteris";"(H. Itô) Ching"
55263;55261;"Elatostema";"J.R. Forst. & G. Forst."
55264;55262;"Arthropteris";"J. Sm."
55265;55263;"Diplazium";"Sw."
55266;55264;"Peponium";"Engl."
55267;55265;"Hypolepis";"Bernh."
55268;55266;"Monanthotaxis";"Baill."
55269;55267;"Cola";"Schott & Endl."
55270;55268;"Eulophia";"R. Br. ex Lindl."
55271;55269;"Markhamia";"Seem. ex Baill."
55272;55270;"Pseudophegopteris";"Ching"
55273;55271;"Drynaria";"(Bory) J. Sm."
55274;55272;"Mimulopsis";"Schweinf."
55275;55273;"Kosteletzkya";"C. Presl"
55276;55274;"Brachylaena";"R. Br."
55277;55275;"Manilkara";"Adans."
55278;55276;"Mimusops";"L."
55279;55277;"Zanthoxylum";"L."
55280;55278;"Suregada";"Roxb. ex Rottler"
55281;55279;"Exotheca";"Andersson"
55282;55280;"Andropogon";"L."
55283;55281;"Helichrysum";"Mill."
55284;55282;"Aristea";"Aiton"
55285;55283;"Helictotrichon";"Besser ex Schult. & Schult. f."
55286;55284;"Stylosanthes";"Sw."
55287;55285;"Sagina";"L."
55288;55286;"Echinops";"L."
55289;55287;"Stachys";"L."
55290;55288;"Anthoxanthum";"L."
55291;55289;"Guizotia";"Cass."
55292;55290;"Agrostis";"L."
55293;55291;"Pentaschistis";"(Nees) Spach"
55294;55292;"Deschampsia";"P. Beauv."
55295;55293;"Clinopodium";"L."
55296;55294;"Isolepis";"R. Br."
55297;55295;"Utricularia";"L."
55298;55296;"Subularia";"L."
55299;55297;"Festuca";"L."
55300;55298;"Anthemis";"L."
55301;55299;"Arabis";"L."
55302;55300;"Cerastium";"L."
55303;55301;"Lathyrus";"L."
55304;55302;"Luzula";"DC."
55305;55303;"Micromeria";"Benth."
55306;55304;"Sibthorpia";"L."
55307;55305;"Torilis";"Adans."
55308;55306;"Wahlenbergia";"Schrad. ex Roth"
55309;55307;"Pseudechinolaena";"Stapf"
55310;55308;"Acritochaete";"Pilg."
55311;55309;"Platostoma";"P. Beauv."
55312;55310;"Polyscias";"J.R. Forst. & G. Forst."
55313;55311;"Thelypteris";"Schmidel"
55314;55312;"Aerva";"Forssk."
55315;55313;"Lepidium";"L."
55316;55314;"Dyschoriste";"Nees"
55317;55315;"Murdannia";"Royle"
55318;55316;"Bothriochloa";"Kuntze"
55319;55317;"Disperis";"Sw."
55320;55318;"Dorstenia";"L."
55321;55319;"Gynura";"Cass."
55322;55320;"Lagenaria";"Ser."
55323;55321;"Lycopodium";"L."
55324;55322;"Oenanthe";"L."
55325;55323;"Oncoba";"Forssk."
55326;55324;"Ornithogalum";"L."
55327;55325;"Senna";"Mill."
55328;55326;"Withania";"Pauquy"
55329;55327;"Zygophlebia";"L.E. Bishop"
55330;55328;"Linum";"L."
55332;55330;"Kniphofia";"Moench"
55333;55331;"Ardisiandra";"Hook. f."
55334;55332;"Corydalis";"DC."
55335;55333;"Adenocarpus";"DC."
55336;55334;"Anthospermum";"L."
55337;55335;"Artemisia";"L."
55338;55336;"Schedonorus";"P. Beauv."
55339;55337;"Gladiolus";"L."
55340;55338;"Lithospermum";"L."
55341;55339;"Otholobium";"C.H. Stirt."
55342;55340;"Sebaea";"Sol. ex R. Br."
55343;55341;"Sparrmannia";"L. f."
55344;55342;"Thlaspi";"L."
55345;55343;"Leptogramma";"J. Sm."
55346;55344;"Huperzia";"Bernh."
55347;55345;"Eriocaulon";"L."
55349;55347;"Crepis";"L."
55350;55348;"Euryops";"(Cass.) Cass."
55351;55349;"Selago";"L."
55353;55351;"Delphinium";"L."
55354;55352;"Koeleria";"Pers."
55355;55353;"Nepeta";"L."
55356;55354;"Barbarea";"W.T. Aiton"
55357;55355;"Gunnera";"L."
55358;55356;"Limosella";"L."
55359;55357;"Myosotis";"L."
55360;55358;"Athyrium";"Roth"
55361;55359;"Dicranopteris";"Bernh."
55362;55360;"Lycopodiella";"Holub"
55363;55361;"Gleichenia";"Sm."
55364;55362;"Dichapetalum";"Thouars"
55365;55363;"Harungana";"Lam."
55366;55364;"Haplopteris";"C. Presl"
55367;55365;"Rauvolfia";"L."
55368;55366;"Cryptotaenia";"DC."
55369;55367;"Garcinia";"L."
55370;55368;"Blechnum";"L."
55371;55369;"Epipactis";"Zinn"
55372;55370;"Dolichos";"L."
55373;55371;"Crepidomanes";"C. Presl"
55374;55372;"Sedum";"L."
55375;55373;"Deparia";"Hook. & Grev."
55376;55374;"Laggera";"Sch. Bip. ex Benth. & Hook. f."
55377;55375;"Lagunaria";"(DC.) Rchb."
55379;55377;"Histiopteris";"(J. Agardh) J. Sm."
55380;55378;"Prenanthes";"L."
55381;55379;"Tylophora";"R. Br."
55382;55380;"Cardiospermum";"L."
55383;55381;"Gloriosa";"L."
55384;55382;"Melhania";"Forssk."
55385;55383;"Misopates";"Raf."
55386;55384;"Orthosiphon";"Benth."
55387;55385;"Leptothrium";"Kunth"
55388;55386;"Combretum";"Loefl."
55389;55387;"Sclerocarpus";"Jacq."
55390;55388;"Tragus";"Haller"
55391;55389;"Blepharis";"Juss."
55392;55390;"Kedrostis";"Medik."
55393;55391;"Commiphora";"Jacq."
55394;55392;"Melia";"L."
55395;55393;"Pentanisia";"Harv."
55396;55394;"Coccinia";"Wight & Arn."
55397;55395;"Zaleya";"Burm. f."
55398;55396;"Enteropogon";"Nees"
55399;55397;"Capparis";"L."
55400;55398;"Boscia";"Lam."
55401;55399;"Maerua";"Forssk."
55402;55400;"Sansevieria";"Thunb."
55403;55401;"Psilotrichum";"Blume"
55404;55402;"Caralluma";"R. Br."
55405;55403;"Orobanche";"L."
55406;55404;"Lepidagathis";"Willd."
55407;55405;"Gymnosporia";"(Wight & Arn.) Benth. & Hook. f."
55408;55406;"Entada";"Adans."
55409;55407;"Berchemia";"Neck. ex DC."
55410;55408;"Priva";"Adans."
55411;55409;"Sterculia";"L."
55412;55410;"Opilia";"Roxb."
55413;55411;"Delonix";"Raf."
55414;55412;"Salvadora";"L."
55415;55413;"Commicarpus";"Standl."
55416;55414;"Actiniopteris";"Link"
55417;55415;"Albuca";"L."
55418;55416;"Atriplex";"L."
55419;55417;"Distephanus";"Cass."
55420;55418;"Chascanum";"E. Mey."
55421;55419;"Lycium";"L."
55422;55420;"Parkinsonia";"L."
55423;55421;"Lippia";"L."
55424;55422;"Ziziphus";"Mill."
55425;55423;"Gardenia";"J. Ellis"
55426;55424;"Chrysopogon";"Trin."
55427;55425;"Hermannia";"L."
55428;55426;"Pelargonium";"L'Hér. ex Aiton"
55429;55427;"Stictocardia";"Hallier f."
55430;55428;"Alysicarpus";"Neck. ex Desv."
55431;55429;"Corallocarpus";"Welw. ex Benth. & Hook. f."
55432;55430;"Tinospora";"Miers"
55433;55431;"Cymbopogon";"Spreng."
55434;55432;"Harpachne";"A. Rich."
55435;55433;"Sehima";"Forssk."
55436;55434;"Chamaecrista";"Moench"
55437;55435;"Pyrostria";"Comm. ex Juss."
55438;55436;"Dichrostachys";"(DC.) Wight & Arn."
55439;55437;"Evolvulus";"L."
55440;55438;"Lannea";"A. Rich."
55441;55439;"Loudetia";"Hochst. ex Steud."
55442;55440;"Spergula";"L."
55443;55441;"Tinnea";"Kotschy ex Hook. f."
55444;55442;"Zornia";"J.F. Gmel."
55445;55443;"Bullockia";"(Bridson) Razafim., Lantz & B. Bremer"
55446;55444;"Huernia";"R. Br."
55447;55445;"Philenoptera";"Hochst. ex A. Rich."
55448;55446;"Tetragonia";"L."
55449;55447;"Dinebra";"Jacq."
55450;55448;"Kohautia";"Cham. & Schltdl."
55451;55449;"Lintonia";"Stapf"
55452;55450;"Scleranthus";"L."
55453;55451;"Leptochloa";"P. Beauv."
55454;55452;"Oropetium";"Trin."
55455;55453;"Pouzolzia";"Gaudich."
55456;55454;"Pseuderanthemum";"Radlk."
55457;55455;"Obetia";"Gaudich."
55458;55456;"Ceropegia";"L."
55459;55457;"Kotschya";"Endl."
55460;55458;"Myrothamnus";"Welw."
55461;55459;"Ailanthus";"Desf."
55462;55460;"Cotyledon";"L."
55463;55461;"Coleochloa";"Gilly"
55464;55462;"Luffa";"Mill."
55465;55463;"Cyanotis";"D. Don"
55466;55464;"Pergularia";"L."
55467;55465;"Tarenna";"Gaertn."
55468;55466;"Pristimera";"Miers"
55469;55467;"Rotheca";"Raf."
55470;55468;"Aeonium";"Webb & Berthel."
55471;55469;"Cocculus";"DC."
55472;55470;"Amphicarpaea";"Elliott ex Nutt."
55473;55471;"Lawsonia";"L."
55474;55472;"Plumbago";"L."
55475;55473;"Clitoria";"L."
55476;55474;"Gouania";"Jacq."
55477;55475;"Catharanthus";"G. Don"
55478;55476;"Parthenium";"L."
55479;55477;"Afrocanthium";"(Bridson) Lantz & B. Bremer"
55480;55478;"Ormocarpum";"P. Beauv."
55481;55479;"Scolopia";"Schreb."
55482;55480;"Terminalia";"L."
55484;55482;"Pittosporum";"Banks ex Gaertn."
55486;55484;"Waltheria";"L."
55487;55485;"Acroceras";"Stapf"
55488;55486;"Anthericum";"L."
55489;55487;"Boophone";"Herb."
55490;55488;"Dioscorea";"L."
55491;55489;"Drimia";"Jacq."
55492;55490;"Echiochilon";"Desf."
55493;55491;"Enneapogon";"Desv. ex P. Beauv."
55494;55492;"Eustachys";"Desv."
55495;55493;"Ferula";"L."
55496;55494;"Euploca";"Nutt."
55497;55495;"Thesium";"L."
55498;55496;"Cryptolepis";"R. Br."
55499;55497;"Stachytarpheta";"Vahl"
55500;55498;"Blumea";"DC."
55501;55499;"Nelsonia";"R. Br."
55502;55500;"Urena";"L."
55503;55501;"Cladium";"P. Browne"
55504;55502;"Spondias";"L."
55505;55503;"Margaritaria";"L. f."
55506;55504;"Erythroxylum";"P. Browne"
55507;55505;"Shirakiopsis";"Esser"
55508;55506;"Sicyos";"L."
55509;55507;"Deinbollia";"Schumach."
55510;55508;"Eriobotrya";"Lindl."
55511;55509;"Tradescantia";"L."
55512;55510;"Angraecum";"Bory"
55513;55511;"Chassalia";"Comm. ex Poir."
55514;55512;"Stomatanthes";"R.M. King & H. Rob."
55515;55513;"Haumaniastrum";"P.A. Duvign. & Plancke"
55516;55514;"Primula";"L."
55517;55515;"Erigeron";"L."
55518;55516;"Teramnus";"P. Browne"
55519;55517;"Argyrolobium";"Eckl. & Zeyh."
55520;55518;"Rhamphicarpa";"Benth."
55521;55519;"Peucedanum";"L."
55522;55520;"Diplachne";"P. Beauv."
55523;55521;"Lindernia";"All."
55524;55522;"Hildebrandtia";"Vatke"
55525;55523;"Uraria";"Desv."
55526;55524;"Spigelia";"L."
55527;55525;"Struchium";"P. Browne"
55528;55526;"Schrankia";"Willd."
55530;55528;"Perotis";"Aiton"
55531;55529;"Hybanthus";"Jacq."
55532;55530;"Paullinia";"L."
55533;55531;"Triclisia";"Benth."
55534;55532;"Mallotus";"Lour."
55535;55533;"Morinda";"L."
55536;55534;"Antiaris";"Lesch."
55537;55535;"Abrus";"Adans."
55538;55536;"Elaeis";"Jacq."
55539;55537;"Sarcocephalus";"Afzel. ex Sabine"
55540;55538;"Lonchocarpus";"Kunth"
55541;55539;"Holarrhena";"R. Br."
55542;55540;"Dialium";"L."
55543;55541;"Aristolochia";"L."
55544;55542;"Anogeissus";"(DC.) Wall. ex Guill., Perr. & A. Rich."
55545;55543;"Leucaena";"Benth."
55546;55544;"Ceratotheca";"Endl."
55547;55545;"Salvinia";"Ség."
55548;55546;"Wolffia";"Horkel ex Schleid."
55549;55547;"Eleocharis";"R. Br."
55550;55548;"Oxycaryum";"Nees"
55551;55549;"Acrostichum";"L."
55552;55550;"Rhizophora";"L."
55553;55551;"Avicennia";"L."
55554;55552;"Heteropterys";"Kunth"
55555;55553;"Machaerium";"Pers."
55556;55554;"Pterocarpus";"Jacq."
55557;55555;"Mitragyna";"Korth."
55558;55556;"Antidesma";"L."
55559;55557;"Cassytha";"L."
55560;55558;"Scoparia";"L."
55561;55559;"Xyris";"L."
55562;55560;"Exacum";"L."
55563;55561;"Neurotheca";"Salisb. ex Benth."
55564;55562;"Vandellia";"P. Browne ex L."
55565;55563;"Eugenia";"L."
55566;55564;"Flagellaria";"L."
55567;55565;"Azadirachta";"A. Juss."
55568;55566;"Millettia";"Wight & Arn."
55569;55567;"Alchornea";"Sw."
55570;55568;"Chrysobalanus";"L."
55571;55569;"Schwenckia";"D. Royen ex L."
55572;55570;"Schizachyrium";"Nees"
55573;55571;"Micrargeria";"Benth."
55575;55573;"Hyophila";"Brid."
55576;55574;"Bryum";"Hedw."
55577;55575;"Ophioglossum";"L."
55578;55576;"Abildgaardia";"Vahl"
55579;55577;"Entolasia";"Stapf"
55580;55578;"Hemarthria";"R. Br."
55581;55579;"Scleria";"P.J. Bergius"
55582;55580;"Rhynchospora";"Vahl"
55583;55581;"Lipocarpha";"R. Br."
55584;55582;"Sigesbeckia";"L."
55585;55583;"Limnophila";"R. Br."
55586;55584;"Enydra";"Lour."
55587;55585;"Sabicea";"Aubl."
55588;55586;"Nymphoides";"Ség."
55589;55587;"Hydrocharis";"L."
55591;55589;"Heteranthera";"Ruiz & Pav."
55592;55590;"Alstonia";"R. Br."
55593;55591;"Sphagnum";"L."
55594;55592;"Trichopteryx";"Nees"
55595;55593;"Drosera";"L."
55596;55594;"Sauvagesia";"L."
55597;55595;"Heterotis";"Benth."
55598;55596;"Lygodium";"Sw."
55599;55597;"Raphia";"P. Beauv."
55600;55598;"Leptadenia";"R. Br."
55601;55599;"Agave";"L."
55602;55600;"Canavalia";"Adans."
55603;55601;"Tapinanthus";"(Blume) Rchb."
55604;55602;"Gymnema";"R. Br."
55605;55603;"Blutaparon";"Raf."
55702;55700;"Aframomum";
55703;55701;"Balanites";"Delile"
55704;55702;"Caylusea";
55705;55703;"Centrostachys";
55706;55704;"Crassocephalum";
55707;55705;"Cycnium";"Benth."
55708;55706;"Erucastrum";
55709;55707;"Euclea";
55710;55708;"Haplosciadium";
55711;55709;"Helosciadium";
55712;55710;"Hirpicium";
55713;55711;"Lycopersicon";"Mill."
55714;55712;"Mariscus";"Vahl"
55715;55713;"Pseudognaphalium";
55716;55714;"Pycnostachys";
55717;55715;"Sericocomopsis";
55718;55716;"Stylochiton";
55719;55717;"Tripteris";
55720;55718;"Litogyne";
55721;55719;"Anthericopsis";
55722;55720;"Nesaea";
55723;55721;"Agathisanthemum";
55724;55722;"Diclis";
55725;55723;"Rapanea";
55726;55724;"Xymalos";
55727;55725;"Amauropelta";
55728;55726;"Schoenoxiphium";
55729;55727;"Cadia";
55730;55728;"Englerina";
55731;55729;"Mikaniopsis";
55732;55730;"Scadoxus";
55734;55732;"Clutia";
55735;55733;"Erythrococca";
55736;55734;"Meyna";
55737;55735;"Oxyanthus";
55738;55736;"Ekebergia";
55739;55737;"Strombosia";
55740;55738;"Ruttya";
55741;55739;"Bersama";
55742;55740;"Parochetus";
55743;55741;"Pterolobium";
55744;55742;"Craibia";
55745;55743;"Bothriocline";
55746;55744;"Afroligusticum";
55747;55745;"Trichocladus";
55748;55746;"Calodendrum";
55749;55747;"Erianthemum";
55750;55748;"Fuerstia";
55751;55749;"Acanthopale";
55752;55750;"Stolzia";
55753;55751;"Discopodium";
55754;55752;"Myrianthus";
55755;55753;"Halleria";
55756;55754;"Trimeria";
55757;55755;"Hallea";
55758;55756;"Rawsonia";
55759;55757;"Heinsenia";
55760;55758;"Lovoa";
55761;55759;"Pleiocarpa";
55762;55760;"Newtonia";
55763;55761;"Neoboutonia";
55764;55762;"Tetradenia";
55765;55763;"Chaetachme";
55766;55764;"Pneumatopteris";
55767;55765;"Canarina";
55768;55766;"Keetia";
55769;55767;"Streptocarpus";
55770;55768;"Warburgia";
55771;55769;"Olinia";
55772;55770;"Cyrtorchis";
55773;55771;"Fagaropsis";
55774;55772;"Dierama";
55775;55773;"Cineraria";
55776;55774;"Lychnis";
55777;55775;"Afrosciadium";
55778;55776;"Hedbergia";
55779;55777;"Streblochaete";
55780;55778;"Simirestis";
55781;55779;"Agelanthus";
55782;55780;"Tragiella";
